"display","type","signal","word_pair","word_A","word_B","sound_A_male","sound_A_female","sound_B_male","sound_B_female","sound_1","sound_2","transliteration_A","transliteration_B","alt_writing_A","alt_writing_B","orthography_A","orthography_B","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","randomize_language_blocks","block_display","break_duration"
"training_trial","BA","different","heta-hetta","heta","hetta","M_heta.mp3","F_heta.mp3","M_hetta.mp3","F_hetta.mp3","","","heta","hetta","へた","へった","下手（へた）","減った（へった）","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","6","",""
"break",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","20000"
"block_display",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Block 7 of 8",""
"training_trial","AB","different","saka-sakka","saka","sakka","M_saka.mp3","F_saka.mp3","M_sakka.mp3","F_sakka.mp3","","","saka","sakka","さか","さっか","坂（さか）","作家（さっか）","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","saka-sakka","saka","sakka","M_saka.mp3","F_saka.mp3","M_sakka.mp3","F_sakka.mp3","","","saka","sakka","さか","さっか","坂（さか）","作家（さっか）","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","saka-sakka","saka","sakka","M_saka.mp3","F_saka.mp3","M_sakka.mp3","F_sakka.mp3","","","saka","sakka","さか","さっか","坂（さか）","作家（さっか）","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","saka-sakka","saka","sakka","M_saka.mp3","F_saka.mp3","M_sakka.mp3","F_sakka.mp3","","","saka","sakka","さか","さっか","坂（さか）","作家（さっか）","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","saka-sakka","saka","sakka","M_saka.mp3","F_saka.mp3","M_sakka.mp3","F_sakka.mp3","","","saka","sakka","さか","さっか","坂（さか）","作家（さっか）","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","saka-sakka","saka","sakka","M_saka.mp3","F_saka.mp3","M_sakka.mp3","F_sakka.mp3","","","saka","sakka","さか","さっか","坂（さか）","作家（さっか）","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","saka-sakka","saka","sakka","M_saka.mp3","F_saka.mp3","M_sakka.mp3","F_sakka.mp3","","","saka","sakka","さか","さっか","坂（さか）","作家（さっか）","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","saka-sakka","saka","sakka","M_saka.mp3","F_saka.mp3","M_sakka.mp3","F_sakka.mp3","","","saka","sakka","さか","さっか","坂（さか）","作家（さっか）","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","gaki-gakki","gaki","gakki","M_gaki.mp3","F_gaki.mp3","M_gakki.mp3","F_gakki.mp3","","","gaki","gakki","がき","がっき","ガキ（がき）","楽器（がっき）","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","gaki-gakki","gaki","gakki","M_gaki.mp3","F_gaki.mp3","M_gakki.mp3","F_gakki.mp3","","","gaki","gakki","がき","がっき","ガキ（がき）","楽器（がっき）","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","gaki-gakki","gaki","gakki","M_gaki.mp3","F_gaki.mp3","M_gakki.mp3","F_gakki.mp3","","","gaki","gakki","がき","がっき","ガキ（がき）","楽器（がっき）","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","gaki-gakki","gaki","gakki","M_gaki.mp3","F_gaki.mp3","M_gakki.mp3","F_gakki.mp3","","","gaki","gakki","がき","がっき","ガキ（がき）","楽器（がっき）","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","gaki-gakki","gaki","gakki","M_gaki.mp3","F_gaki.mp3","M_gakki.mp3","F_gakki.mp3","","","gaki","gakki","がき","がっき","ガキ（がき）","楽器（がっき）","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","gaki-gakki","gaki","gakki","M_gaki.mp3","F_gaki.mp3","M_gakki.mp3","F_gakki.mp3","","","gaki","gakki","がき","がっき","ガキ（がき）","楽器（がっき）","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","gaki-gakki","gaki","gakki","M_gaki.mp3","F_gaki.mp3","M_gakki.mp3","F_gakki.mp3","","","gaki","gakki","がき","がっき","ガキ（がき）","楽器（がっき）","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","gaki-gakki","gaki","gakki","M_gaki.mp3","F_gaki.mp3","M_gakki.mp3","F_gakki.mp3","","","gaki","gakki","がき","がっき","ガキ（がき）","楽器（がっき）","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","haken-hakken","haken","hakken","M_haken.mp3","F_haken.mp3","M_hakken.mp3","F_hakken.mp3","","","haken","hakken","はけん","はっけん","派遣（はけん）","発見（はっけん）","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","haken-hakken","haken","hakken","M_haken.mp3","F_haken.mp3","M_hakken.mp3","F_hakken.mp3","","","haken","hakken","はけん","はっけん","派遣（はけん）","発見（はっけん）","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","haken-hakken","haken","hakken","M_haken.mp3","F_haken.mp3","M_hakken.mp3","F_hakken.mp3","","","haken","hakken","はけん","はっけん","派遣（はけん）","発見（はっけん）","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","haken-hakken","haken","hakken","M_haken.mp3","F_haken.mp3","M_hakken.mp3","F_hakken.mp3","","","haken","hakken","はけん","はっけん","派遣（はけん）","発見（はっけん）","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","haken-hakken","haken","hakken","M_haken.mp3","F_haken.mp3","M_hakken.mp3","F_hakken.mp3","","","haken","hakken","はけん","はっけん","派遣（はけん）","発見（はっけん）","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","haken-hakken","haken","hakken","M_haken.mp3","F_haken.mp3","M_hakken.mp3","F_hakken.mp3","","","haken","hakken","はけん","はっけん","派遣（はけん）","発見（はっけん）","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","haken-hakken","haken","hakken","M_haken.mp3","F_haken.mp3","M_hakken.mp3","F_hakken.mp3","","","haken","hakken","はけん","はっけん","派遣（はけん）","発見（はっけん）","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","haken-hakken","haken","hakken","M_haken.mp3","F_haken.mp3","M_hakken.mp3","F_hakken.mp3","","","haken","hakken","はけん","はっけん","派遣（はけん）","発見（はっけん）","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","hasan-hassan","hasan","hassan","M_hasan.mp3","F_hasan.mp3","M_hassan.mp3","F_hassan.mp3","","","hasan","hassan","はさん","はっさん","破産（はさん）","発散（はっさん）","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","hasan-hassan","hasan","hassan","M_hasan.mp3","F_hasan.mp3","M_hassan.mp3","F_hassan.mp3","","","hasan","hassan","はさん","はっさん","破産（はさん）","発散（はっさん）","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","hasan-hassan","hasan","hassan","M_hasan.mp3","F_hasan.mp3","M_hassan.mp3","F_hassan.mp3","","","hasan","hassan","はさん","はっさん","破産（はさん）","発散（はっさん）","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","hasan-hassan","hasan","hassan","M_hasan.mp3","F_hasan.mp3","M_hassan.mp3","F_hassan.mp3","","","hasan","hassan","はさん","はっさん","破産（はさん）","発散（はっさん）","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","hasan-hassan","hasan","hassan","M_hasan.mp3","F_hasan.mp3","M_hassan.mp3","F_hassan.mp3","","","hasan","hassan","はさん","はっさん","破産（はさん）","発散（はっさん）","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","hasan-hassan","hasan","hassan","M_hasan.mp3","F_hasan.mp3","M_hassan.mp3","F_hassan.mp3","","","hasan","hassan","はさん","はっさん","破産（はさん）","発散（はっさん）","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","hasan-hassan","hasan","hassan","M_hasan.mp3","F_hasan.mp3","M_hassan.mp3","F_hassan.mp3","","","hasan","hassan","はさん","はっさん","破産（はさん）","発散（はっさん）","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","hasan-hassan","hasan","hassan","M_hasan.mp3","F_hasan.mp3","M_hassan.mp3","F_hassan.mp3","","","hasan","hassan","はさん","はっさん","破産（はさん）","発散（はっさん）","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","kasee-kassee","kasee","kassee","M_kasee.mp3","F_kasee.mp3","M_kassee.mp3","F_kassee.mp3","","","kasee","kassee","かせい","かっせい","火星（かせい）","活性（かっせい）","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","kasee-kassee","kasee","kassee","M_kasee.mp3","F_kasee.mp3","M_kassee.mp3","F_kassee.mp3","","","kasee","kassee","かせい","かっせい","火星（かせい）","活性（かっせい）","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","kasee-kassee","kasee","kassee","M_kasee.mp3","F_kasee.mp3","M_kassee.mp3","F_kassee.mp3","","","kasee","kassee","かせい","かっせい","火星（かせい）","活性（かっせい）","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","kasee-kassee","kasee","kassee","M_kasee.mp3","F_kasee.mp3","M_kassee.mp3","F_kassee.mp3","","","kasee","kassee","かせい","かっせい","火星（かせい）","活性（かっせい）","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","7","",""
"break",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","20000"
"block_display",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Block 8 of 8",""
"training_trial","AB","different","kasee-kassee","kasee","kassee","M_kasee.mp3","F_kasee.mp3","M_kassee.mp3","F_kassee.mp3","","","kasee","kassee","かせい","かっせい","火星（かせい）","活性（かっせい）","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","kasee-kassee","kasee","kassee","M_kasee.mp3","F_kasee.mp3","M_kassee.mp3","F_kassee.mp3","","","kasee","kassee","かせい","かっせい","火星（かせい）","活性（かっせい）","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","kasee-kassee","kasee","kassee","M_kasee.mp3","F_kasee.mp3","M_kassee.mp3","F_kassee.mp3","","","kasee","kassee","かせい","かっせい","火星（かせい）","活性（かっせい）","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","kasee-kassee","kasee","kassee","M_kasee.mp3","F_kasee.mp3","M_kassee.mp3","F_kassee.mp3","","","kasee","kassee","かせい","かっせい","火星（かせい）","活性（かっせい）","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"end",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
